,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
15,1.5023864110310872,0.023911502843049725,0.11711915334065755,1.4082626618281485e-06,balanced,gini,5,auto,50,200,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'max_leaf_nodes': 50, 'n_estimators': 200}",0.5653520208604954,0.5786471067644662,0.5829801108575154,0.5756587883727248,0.007500440977236774,3811
16,0.37478311856587726,0.007602023262766906,0.039039929707845054,0.0013808431488129176,balanced,gini,5,auto,100,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'max_leaf_nodes': 100, 'n_estimators': 50}",0.5616036505867015,0.5861450692746536,0.5793935441799805,0.5757131214343928,0.010351786583946677,3779
17,0.7700627644856771,0.004437484504378266,0.06116183598836263,0.0012164369545427307,balanced,gini,5,auto,100,100,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'max_leaf_nodes': 100, 'n_estimators': 100}",0.5677966101694916,0.5786471067644662,0.5849364199543527,0.5771257810377615,0.007079505250560063,2980
18,1.2105638186136882,0.020570085279778112,0.10605764389038086,0.007141426846165906,balanced,gini,5,auto,100,150,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'max_leaf_nodes': 100, 'n_estimators': 150}",0.565677966101695,0.5778321108394459,0.5844473426801434,0.5759847867427329,0.0077731086310284265,3628
19,1.5173525015513103,0.012759356617514426,0.11354104677836101,0.00045979418419216155,balanced,gini,5,auto,100,200,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'max_leaf_nodes': 100, 'n_estimators': 200}",0.5671447196870926,0.5758761206193969,0.5855885229866319,0.5762021189894051,0.007533178788155016,3508
20,0.4281373818715413,0.010401079729305932,0.038065830866495766,0.0007958026066114643,balanced,gini,5,auto,1000,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'max_leaf_nodes': 1000, 'n_estimators': 50}",0.5673076923076923,0.580440097799511,0.5749918487120965,0.5742461287693561,0.005387361987684919,4526
21,0.7430586814880371,0.007144391423748775,0.05660827954610189,0.0007960962686549361,balanced,gini,5,auto,1000,100,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'max_leaf_nodes': 1000, 'n_estimators': 100}",0.5695893089960886,0.5789731051344743,0.5823280078252364,0.5769627818527574,0.005391330117873573,3075
22,1.0726219018300374,0.018225210864398732,0.09564749399820964,0.0015945252325138516,balanced,gini,5,auto,1000,150,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'max_leaf_nodes': 1000, 'n_estimators': 150}",0.5704041720990873,0.5791361043194784,0.5834691881317248,0.5776691116544417,0.005433704105484379,2681
23,1.3966530164082844,0.00979192885468133,0.12199974060058594,0.002761461541879832,balanced,gini,5,auto,1000,200,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'auto', 'max_leaf_nodes': 1000, 'n_estimators': 200}",0.5726857887874837,0.5820700896495518,0.5816759047929573,0.5788101059494702,0.004334064005428802,2065
24,0.3666493892669678,0.006392160770818946,0.03741327921549479,0.002300993219614343,balanced,gini,5,sqrt,,50,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'n_estimators': 50}",0.5653520208604954,0.5734311328443358,0.5802086729703293,0.5729964683509916,0.006072985341023259,5078
25,0.7111775875091553,0.008778944014962486,0.06506625811258952,0.005764019074862611,balanced,gini,5,sqrt,,100,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'n_estimators': 100}",0.5651890482398957,0.5846780766096169,0.5806977502445386,0.5768541157294214,0.008407961733212559,3138
