,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_fit_intercept,param_l1_ratio,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,1.732721249262492,0.02510172272341675,0.00618131955464681,0.0025618214695866787,2.0,,True,,l2,newton-cg,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5884941329856584,0.5921760391198044,0.5952070427127486,0.5919587068731323,0.0027448392704346467,17
1,0.7427357832590739,7.867411722033552e-07,0.013013839721679688,0.003591919177206802,2.0,,True,,l2,lbfgs,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'l2', 'solver': 'lbfgs'}",0.5857235984354628,0.5905460472697637,0.5952070427127486,0.5904917142080957,0.0038717904819277203,237
2,1.9399582544962566,0.05834590366941603,0.005205790201822917,0.001217647610354557,2.0,,True,,l2,liblinear,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'l2', 'solver': 'liblinear'}",0.5884941329856584,0.5921760391198044,0.5952070427127486,0.5919587068731323,0.0027448392704346467,17
3,2.7607737382253013,0.02311478784330114,0.011060396830240885,0.003017333568813683,2.0,,True,,l2,sag,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'l2', 'solver': 'sag'}",0.5827900912646675,0.5876120619396903,0.5930877078578415,0.5878293941863624,0.004206792218127126,428
4,3.1222190062204995,0.02681072953864951,0.007481813430786133,0.0012158422341396787,2.0,,True,,l2,saga,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'l2', 'solver': 'saga'}",0.5824641460234681,0.5908720456397718,0.5945549396804695,0.5892963868513991,0.005060227090166052,303
5,0.011061827341715494,0.0004596255247158094,0.0,0.0,2.0,,True,,l1,newton-cg,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,1113
6,0.012037515640258789,0.0004592321026344631,0.0,0.0,2.0,,True,,l1,lbfgs,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,1098
7,1.171522855758667,0.899015880972873,0.005855401357014974,0.0027597194464117876,2.0,,True,,l1,liblinear,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'l1', 'solver': 'liblinear'}",0.5884941329856584,0.5910350448247759,0.5953700684708184,0.5916327085031241,0.0028387231037094508,120
8,0.01431433359781901,0.0024341270023787945,0.0,0.0,2.0,,True,,l1,sag,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'l1', 'solver': 'sag'}",,,,,,1154
9,4.6740562915802,0.031626693441363374,0.008458693822224935,0.002435358934362658,2.0,,True,,l1,saga,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'l1', 'solver': 'saga'}",0.5826271186440678,0.5905460472697637,0.5945549396804695,0.589242053789731,0.004956041899949287,323
10,0.00878437360127767,8.104673248279548e-07,0.0,0.0,2.0,,True,,elasticnet,newton-cg,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'elasticnet', 'solver': 'newton-cg'}",,,,,,1212
11,0.009434223175048828,0.0012173078924163064,0.0,0.0,2.0,,True,,elasticnet,lbfgs,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,1211
12,0.00975942611694336,0.0007964839543582202,0.0,0.0,2.0,,True,,elasticnet,liblinear,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,1209
13,0.010085026423136393,0.0004601311941429338,0.0,0.0,2.0,,True,,elasticnet,sag,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'elasticnet', 'solver': 'sag'}",,,,,,1204
14,0.01008462905883789,0.0009201500172819225,0.0,0.0,2.0,,True,,elasticnet,saga,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'elasticnet', 'solver': 'saga'}",,,,,,1236
15,2.1556553840637207,1.3038992654376833,0.007807811101277669,0.0015940387141870265,2.0,,True,,none,newton-cg,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'none', 'solver': 'newton-cg'}",0.5884941329856584,0.5915240423797881,0.5952070427127486,0.5917413746264601,0.0027448392704346476,69
16,0.550137440363566,0.13193352705748834,0.0091096560160319,0.00046131139831726963,2.0,,True,,none,lbfgs,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'none', 'solver': 'lbfgs'}",0.58751629726206,0.5897310513447432,0.5971633518095859,0.59146970931812,0.004125822213318291,155
17,0.029280583063761394,0.006325684506306274,0.0,0.0,2.0,,True,,none,liblinear,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'none', 'solver': 'liblinear'}",,,,,,1215
18,3.249748388926188,0.011963536429617679,0.004879315694173177,2.9736021254650284e-07,2.0,,True,,none,sag,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'none', 'solver': 'sag'}",0.583116036505867,0.5876120619396903,0.592761656341702,0.5878293941863624,0.0039408053208678665,428
19,3.3152405420939126,0.003931125921679029,0.005530039469401042,0.00046001880254690477,2.0,,True,,none,saga,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': None, 'penalty': 'none', 'solver': 'saga'}",0.5826271186440678,0.5908720456397718,0.5939028366481904,0.589133387666395,0.00476463723305455,352
20,1.1672932306925456,0.04628301246293957,0.009760856628417969,0.001380730770939916,2.0,,True,0.25,l2,newton-cg,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5884941329856584,0.5921760391198044,0.5952070427127486,0.5919587068731323,0.0027448392704346467,17
21,0.37836162249247235,0.06257166086596021,0.006506443023681641,0.000460749604945345,2.0,,True,0.25,l2,lbfgs,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'l2', 'solver': 'lbfgs'}",0.5857235984354628,0.5905460472697637,0.5952070427127486,0.5904917142080957,0.0038717904819277203,237
22,0.5393582979838053,0.03729222515711407,0.004879872004191081,4.899036091938795e-07,2.0,,True,0.25,l2,liblinear,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'l2', 'solver': 'liblinear'}",0.5884941329856584,0.5921760391198044,0.5952070427127486,0.5919587068731323,0.0027448392704346467,17
23,1.2727365493774414,0.023923861030505048,0.004553556442260742,0.0004588950517469019,2.0,,True,0.25,l2,sag,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'l2', 'solver': 'sag'}",0.583116036505867,0.5881010594947025,0.5932507336159113,0.5881553925563705,0.004137651085422371,394
24,2.0499563217163086,0.006635670076786318,0.008458455403645834,0.00045979401935484663,2.0,,True,0.25,l2,saga,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'l2', 'solver': 'saga'}",0.5827900912646675,0.5910350448247759,0.5945549396804695,0.5894593860364031,0.004930513097395031,257
25,0.009758949279785156,0.0007975546815390291,0.0,0.0,2.0,,True,0.25,l1,newton-cg,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,1229
26,0.009421348571777344,0.00047845201435451105,0.0,0.0,2.0,,True,0.25,l1,lbfgs,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,1228
27,0.8340019385019938,0.29629763301521483,0.0068310896555582685,0.0034731327873506203,2.0,,True,0.25,l1,liblinear,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'l1', 'solver': 'liblinear'}",0.5884941329856584,0.591361043194784,0.5955330942288881,0.5917957076881283,0.0028900338444561363,53
28,0.012037356694539389,0.000919700512714319,0.0,0.0,2.0,,True,0.25,l1,sag,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'l1', 'solver': 'sag'}",,,,,,1227
29,3.316673914591471,0.01361923208030952,0.008457581202189127,0.0012161397501440814,2.0,,True,0.25,l1,saga,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'l1', 'solver': 'saga'}",0.5829530638852672,0.5907090464547677,0.59422888816433,0.5892963868513991,0.004710467621146341,303
30,0.009759108225504557,0.0007966786064528596,0.0,0.0,2.0,,True,0.25,elasticnet,newton-cg,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'elasticnet', 'solver': 'newton-cg'}",,,,,,1222
31,0.00916449228922526,0.0005386932363301655,0.0,0.0,2.0,,True,0.25,elasticnet,lbfgs,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,1196
32,0.010750611623128256,0.001060645851473142,0.0,0.0,2.0,,True,0.25,elasticnet,liblinear,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,1173
33,0.010736624399820963,0.0007966787015868572,0.0,0.0,2.0,,True,0.25,elasticnet,sag,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'elasticnet', 'solver': 'sag'}",,,,,,1170
34,4.44383962949117,0.03923227898713958,0.0076529184977213545,0.003035648516855533,2.0,,True,0.25,elasticnet,saga,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'elasticnet', 'solver': 'saga'}",0.5824641460234681,0.5910350448247759,0.5948809911966091,0.5894593860364031,0.005190153205984838,257
35,1.5092271169026692,0.8079682173250347,0.007481575012207031,0.0016601800423821083,2.0,,True,0.25,none,newton-cg,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'none', 'solver': 'newton-cg'}",0.5884941329856584,0.5915240423797881,0.5952070427127486,0.5917413746264601,0.0027448392704346476,69
36,0.4792150656382243,0.008433387805789961,0.00943430264790853,0.0025614479774092517,2.0,,True,0.25,none,lbfgs,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'none', 'solver': 'lbfgs'}",0.58751629726206,0.5897310513447432,0.5971633518095859,0.59146970931812,0.004125822213318291,155
37,0.019195079803466797,0.0043869449563258755,0.0,0.0,2.0,,True,0.25,none,liblinear,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'none', 'solver': 'liblinear'}",,,,,,1167
38,2.9003793398539224,0.08265452970601561,0.010085026423136393,0.002798453069316512,2.0,,True,0.25,none,sag,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'none', 'solver': 'sag'}",0.5824641460234681,0.5881010594947025,0.5932507336159113,0.5879380603096984,0.004405113978871625,411
39,2.8905394872029624,0.17133953396331328,0.004073937733968099,0.0008318608915390603,2.0,,True,0.25,none,saga,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.25, 'penalty': 'none', 'solver': 'saga'}",0.5829530638852672,0.5908720456397718,0.59422888816433,0.5893507199130671,0.004727358418370667,283
40,1.1629544893900554,0.022330244920435838,0.007481177647908528,0.001658044719387973,2.0,,True,0.5,l2,newton-cg,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5884941329856584,0.5921760391198044,0.5952070427127486,0.5919587068731323,0.0027448392704346467,17
41,0.3248903751373291,0.04497431648236905,0.005200862884521484,0.00046405055481465844,2.0,,True,0.5,l2,lbfgs,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'l2', 'solver': 'lbfgs'}",0.5857235984354628,0.5905460472697637,0.5952070427127486,0.5904917142080957,0.0038717904819277203,237
42,0.5763458410898844,0.061081767416911514,0.005376577377319336,0.00104623127281713,2.0,,True,0.5,l2,liblinear,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'l2', 'solver': 'liblinear'}",0.5884941329856584,0.5921760391198044,0.5952070427127486,0.5919587068731323,0.0027448392704346467,17
43,1.2729939619700115,0.016297574122625585,0.004228353500366211,0.0009196442808653768,2.0,,True,0.5,l2,sag,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'l2', 'solver': 'sag'}",0.5827900912646675,0.5877750611246944,0.5932507336159113,0.5879380603096984,0.0042720943672529465,411
44,1.825991948445638,0.06376350316072361,0.015941858291625977,0.002006077934401337,2.0,,True,0.5,l2,saga,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'l2', 'solver': 'saga'}",0.5827900912646675,0.5908720456397718,0.5947179654385393,0.5894593860364031,0.004970932172685539,257
45,0.010909318923950195,0.0005994890296534713,0.0,0.0,2.0,,True,0.5,l1,newton-cg,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,1164
46,0.010752995808919271,0.00039766181298470435,0.0,0.0,2.0,,True,0.5,l1,lbfgs,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,1161
47,0.7519880135854086,0.35593592012322456,0.008134603500366211,0.005982829439818429,2.0,,True,0.5,l1,liblinear,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'l1', 'solver': 'liblinear'}",0.5884941329856584,0.5916870415647921,0.5955330942288881,0.5919043738114643,0.0028777501044977135,41
48,0.01090542475382487,0.0005999708471238274,0.0,0.0,2.0,,True,0.5,l1,sag,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'l1', 'solver': 'sag'}",,,,,,1160
49,3.384177049001058,0.1077453048527707,0.0071574052174886065,0.0004618735202801967,2.0,,True,0.5,l1,saga,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'l1', 'solver': 'saga'}",0.5829530638852672,0.5905460472697637,0.5943919139223998,0.5892963868513991,0.004752757799061531,303
50,0.008954127629597982,0.00023833355447193085,0.0,0.0,2.0,,True,0.5,elasticnet,newton-cg,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'elasticnet', 'solver': 'newton-cg'}",,,,,,1192
51,0.009279489517211914,0.0003987241206964068,0.0,0.0,2.0,,True,0.5,elasticnet,lbfgs,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,1189
52,0.008456071217854818,0.0004626612439122883,0.0,0.0,2.0,,True,0.5,elasticnet,liblinear,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,1184
53,0.009449243545532227,0.0006159497117765571,0.0,0.0,2.0,,True,0.5,elasticnet,sag,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'elasticnet', 'solver': 'sag'}",,,,,,1183
54,4.1925093332926435,0.26338546447702643,0.007976929346720377,0.0018721044770771303,2.0,,True,0.5,elasticnet,saga,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'elasticnet', 'solver': 'saga'}",0.5827900912646675,0.5902200488997555,0.5945549396804695,0.589187720728063,0.004858133368067496,338
55,1.689772605895996,0.6607781408384369,0.012361685434977213,0.005305707278762,2.0,,True,0.5,none,newton-cg,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'none', 'solver': 'newton-cg'}",0.5884941329856584,0.5915240423797881,0.5952070427127486,0.5917413746264601,0.0027448392704346476,69
56,0.6162105401357015,0.0588658360890088,0.007482051849365234,0.002434169493528901,2.0,,True,0.5,none,lbfgs,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'none', 'solver': 'lbfgs'}",0.58751629726206,0.5897310513447432,0.5971633518095859,0.59146970931812,0.004125822213318291,155
57,0.03220828374226888,0.0015934579923032942,0.0,0.0,2.0,,True,0.5,none,liblinear,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'none', 'solver': 'liblinear'}",,,,,,1181
58,2.5532222588857016,0.06532848922497828,0.022943655649820965,0.0017314502127096217,2.0,,True,0.5,none,sag,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'none', 'solver': 'sag'}",0.5826271186440678,0.5881010594947025,0.5934137593739811,0.5880467264330345,0.004403795169882454,403
59,2.924274762471517,0.18624884634194883,0.004228909810384114,0.0004610304913064504,2.0,,True,0.5,none,saga,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.5, 'penalty': 'none', 'solver': 'saga'}",0.5826271186440678,0.5907090464547677,0.5945549396804695,0.5892963868513991,0.004970910921909988,303
60,1.1576114495595295,0.19336093650183708,0.007325887680053711,0.0007004814405046795,2.0,,True,0.75,l2,newton-cg,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5884941329856584,0.5921760391198044,0.5952070427127486,0.5919587068731323,0.0027448392704346467,17
61,0.5199395815531412,0.033933114350993,0.006847302118937175,0.0024309982684947717,2.0,,True,0.75,l2,lbfgs,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'l2', 'solver': 'lbfgs'}",0.5857235984354628,0.5905460472697637,0.5952070427127486,0.5904917142080957,0.0038717904819277203,237
62,0.7180581092834473,0.010399455314928072,0.004879872004191081,1.1069288474070327e-06,2.0,,True,0.75,l2,liblinear,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'l2', 'solver': 'liblinear'}",0.5884941329856584,0.5921760391198044,0.5952070427127486,0.5919587068731323,0.0027448392704346467,17
63,1.3010508219401042,0.04018500210328323,0.00390474001566569,0.0007969708045260993,2.0,,True,0.75,l2,sag,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'l2', 'solver': 'sag'}",0.5832790091264668,0.5879380603096984,0.5930877078578415,0.5881010594947025,0.004006042819907909,398
64,1.887157917022705,0.04668373164945216,0.013337532679239908,0.003220589220858512,2.0,,True,0.75,l2,saga,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'l2', 'solver': 'saga'}",0.5824641460234681,0.5907090464547677,0.5943919139223998,0.589187720728063,0.004986898487888177,338
65,0.009450594584147135,0.0008261600050321347,0.0,0.0,2.0,,True,0.75,l1,newton-cg,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,969
66,0.010906378428141275,0.0010117998048057365,0.0,0.0,2.0,,True,0.75,l1,lbfgs,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,968
67,0.6174616813659668,0.19347184622414648,0.0035785833994547525,0.0004603563477661286,2.0,,True,0.75,l1,liblinear,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'l1', 'solver': 'liblinear'}",0.5883311603650587,0.5911980440097799,0.5955330942288881,0.5916870415647921,0.0029604393206451984,114
68,0.010735352834065756,1.0721474936192862e-06,0.0,0.0,2.0,,True,0.75,l1,sag,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'l1', 'solver': 'sag'}",,,,,,980
69,3.417822996775309,0.08103449154045057,0.005855480829874675,0.002108034233617307,2.0,,True,0.75,l1,saga,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'l1', 'solver': 'saga'}",0.5827900912646675,0.5902200488997555,0.5940658624062601,0.589024721543059,0.004680267690502074,376
70,0.009109020233154297,0.00046007500864096127,0.0,0.0,2.0,,True,0.75,elasticnet,newton-cg,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'elasticnet', 'solver': 'newton-cg'}",,,,,,994
71,0.008132298787434896,0.0004595147825205514,0.0,0.0,2.0,,True,0.75,elasticnet,lbfgs,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'elasticnet', 'solver': 'lbfgs'}",,,,,,989
72,0.009108702341715494,0.0004601313588594593,0.0,0.0,2.0,,True,0.75,elasticnet,liblinear,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'elasticnet', 'solver': 'liblinear'}",,,,,,963
73,0.01008447011311849,0.00046018748258268684,0.0,0.0,2.0,,True,0.75,elasticnet,sag,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'elasticnet', 'solver': 'sag'}",,,,,,988
74,4.029014825820923,0.014307386253731989,0.011386553446451822,0.0020066065346128004,2.0,,True,0.75,elasticnet,saga,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'elasticnet', 'solver': 'saga'}",0.5826271186440678,0.5905460472697637,0.5940658624062601,0.589079054604727,0.004783671146349951,363
75,1.6216599941253662,0.6521539168213466,0.012686967849731445,0.006224539420365382,2.0,,True,0.75,none,newton-cg,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'none', 'solver': 'newton-cg'}",0.5884941329856584,0.5915240423797881,0.5952070427127486,0.5917413746264601,0.0027448392704346476,69
76,0.546558698018392,0.021692242439454102,0.010735511779785156,0.0034744504734176866,2.0,,True,0.75,none,lbfgs,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'none', 'solver': 'lbfgs'}",0.58751629726206,0.5897310513447432,0.5971633518095859,0.59146970931812,0.004125822213318291,155
77,0.03188300132751465,0.0020056526192079715,0.0,0.0,2.0,,True,0.75,none,liblinear,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'none', 'solver': 'liblinear'}",,,,,,946
78,2.4254477818806968,0.021222960680774137,0.009109258651733398,0.0012152687442848022,2.0,,True,0.75,none,sag,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'none', 'solver': 'sag'}",0.5829530638852672,0.5879380603096984,0.5932507336159113,0.5880467264330345,0.004204708155609687,403
79,2.6133105754852295,0.0655833338848665,0.008457422256469727,0.0036809371615474412,2.0,,True,0.75,none,saga,"{'C': 2.0, 'class_weight': None, 'fit_intercept': True, 'l1_ratio': 0.75, 'penalty': 'none', 'solver': 'saga'}",0.5824641460234681,0.5907090464547677,0.5940658624062601,0.589079054604727,0.004874601517802878,363
80,0.7688577969868978,0.070841617879693,0.006180604298909505,0.0004606941803446325,2.0,,False,,l2,newton-cg,"{'C': 2.0, 'class_weight': None, 'fit_intercept': False, 'l1_ratio': None, 'penalty': 'l2', 'solver': 'newton-cg'}",0.5883311603650587,0.5925020374898126,0.5952070427127486,0.5920130399348004,0.0028282831255488678,9
81,0.3243716557820638,0.058242604361703865,0.006183306376139323,0.002432428201791465,2.0,,False,,l2,lbfgs,"{'C': 2.0, 'class_weight': None, 'fit_intercept': False, 'l1_ratio': None, 'penalty': 'l2', 'solver': 'lbfgs'}",0.5870273794002607,0.5916870415647921,0.5961851972611673,0.5916327085031241,0.003738860833420291,120
82,0.5939670403798422,0.06347802623843597,0.005205313364664714,0.0012168838395590603,2.0,,False,,l2,liblinear,"{'C': 2.0, 'class_weight': None, 'fit_intercept': False, 'l1_ratio': None, 'penalty': 'l2', 'solver': 'liblinear'}",0.5883311603650587,0.5923390383048085,0.5952070427127486,0.5919587068731323,0.002819920589807616,17
83,2.146456162134806,0.007978857757449902,0.007806221644083659,0.0013837091379350307,2.0,,False,,l2,sag,"{'C': 2.0, 'class_weight': None, 'fit_intercept': False, 'l1_ratio': None, 'penalty': 'l2', 'solver': 'sag'}",0.5836049543676662,0.5863080684596577,0.5935767851320508,0.5878293941863624,0.004210714548462476,428
84,2.7375130653381348,0.03134654511143697,0.008124192555745443,0.0016491206744625292,2.0,,False,,l2,saga,"{'C': 2.0, 'class_weight': None, 'fit_intercept': False, 'l1_ratio': None, 'penalty': 'l2', 'solver': 'saga'}",0.5826271186440678,0.5907090464547677,0.5952070427127486,0.5895137190980712,0.005204820007104868,246
85,0.0110777219136556,0.0006020620790810078,0.0,0.0,2.0,,False,,l1,newton-cg,"{'C': 2.0, 'class_weight': None, 'fit_intercept': False, 'l1_ratio': None, 'penalty': 'l1', 'solver': 'newton-cg'}",,,,,,947
86,0.011881669362386068,0.0006017260583510841,0.0,0.0,2.0,,False,,l1,lbfgs,"{'C': 2.0, 'class_weight': None, 'fit_intercept': False, 'l1_ratio': None, 'penalty': 'l1', 'solver': 'lbfgs'}",,,,,,943
87,0.38877177238464355,0.01704142552480062,0.005205631256103516,0.00046041243034548494,2.0,,False,,l1,liblinear,"{'C': 2.0, 'class_weight': None, 'fit_intercept': False, 'l1_ratio': None, 'penalty': 'l1', 'solver': 'liblinear'}",0.58751629726206,0.5915240423797881,0.5955330942288881,0.5915240423797881,0.003272843613225801,148
88,0.011712471644083658,0.0007968732744070415,0.0,0.0,2.0,,False,,l1,sag,"{'C': 2.0, 'class_weight': None, 'fit_intercept': False, 'l1_ratio': None, 'penalty': 'l1', 'solver': 'sag'}",,,,,,1053
89,4.695330619812012,0.0012891917154481702,0.0045477549235026045,0.00046929136156535084,2.0,,False,,l1,saga,"{'C': 2.0, 'class_weight': None, 'fit_intercept': False, 'l1_ratio': None, 'penalty': 'l1', 'solver': 'saga'}",0.5824641460234681,0.5910350448247759,0.5948809911966091,0.5894593860364031,0.005190153205984838,257
90,0.009434858957926432,0.000919531889275014,0.0,0.0,2.0,,False,,elasticnet,newton-cg,"{'C': 2.0, 'class_weight': None, 'fit_intercept': False, 'l1_ratio': None, 'penalty': 'elasticnet', 'solver': 'newton-cg'}",,,,,,1052
